unemp,sippst,year,mth
4.5,32,1998,4
4.5,32,1998,5
4.5,32,1998,6
4.4000001,32,1998,7
4.3000002,32,1998,8
4.0999999,32,1998,9
4,32,1998,10
4,32,1998,11
4,32,1998,12
4,32,1999,1
4.0999999,32,1999,2
4.1999998,32,1999,3
4.4000001,32,1999,4
4.6999998,32,1999,5
4.8000002,32,1999,6
4.8000002,32,1999,7
4.8000002,32,1999,8
4.6999998,32,1999,9
4.4000001,32,1999,10
4.1999998,32,1999,11
4.0999999,32,1999,12
4.0999999,32,2000,1
3.9000001,32,2000,2
3.9000001,32,2000,3
3.8,32,2000,4
3.8,32,2000,5
3.9000001,32,2000,6
3.9000001,32,2000,7
4,32,2000,8
4.1999998,32,2000,9
4.1999998,32,2000,10
4.4000001,32,2000,11
4.4000001,32,2000,12
4.4000001,32,2001,1
4.5999999,32,2001,2
4.6999998,32,2001,3
4.8000002,32,2001,4
4.8000002,32,2001,5
5,32,2001,6
5.0999999,32,2001,7
5.3000002,32,2001,8
5.1999998,32,2001,9
6.5999999,32,2001,10
6.6999998,32,2001,11
6.9000001,32,2001,12
6.3000002,32,2002,1
6.0999999,32,2002,2
5.8000002,32,2002,3
5.5,32,2002,4
5.5,32,2002,5
5.5,32,2002,6
5.4000001,32,2002,7
7,33,1983,1
6.6999998,33,1983,2
6.3000002,33,1983,3
6,33,1983,4
5.5999999,33,1983,5
5.3000002,33,1983,6
5.0999999,33,1983,7
4.8000002,33,1983,8
4.6999998,33,1983,9
4.5999999,33,1983,10
4.5,33,1983,11
4.4000001,33,1983,12
4.0999999,33,1984,1
4,33,1984,2
3.9000001,33,1984,3
3.9000001,33,1984,4
4.1999998,33,1984,5
4.0999999,33,1984,6
4.1999998,33,1984,7
4.1999998,33,1984,8
4.4000001,33,1984,9
4.5,33,1984,10
4.5999999,33,1984,11
4.5999999,33,1984,12
4.5,33,1985,1
4.4000001,33,1985,2
4.3000002,33,1985,3
4.1999998,33,1985,4
4,33,1985,5
4,33,1985,6
3.9000001,33,1985,7
3.7,33,1985,8
3.5999999,33,1985,9
3.5,33,1985,10
3.4000001,33,1985,11
3.3,33,1985,12
3.3,33,1986,1
3.3,33,1986,2
3.3,33,1986,3
3.2,33,1986,4
3.0999999,33,1986,5
2.9000001,33,1986,6
2.7,33,1986,7
2.8,33,1986,8
2.5999999,33,1986,9
2.3,33,1986,10
2.3,33,1986,11
2.5,33,1986,12
2.5,33,1987,1
2.5,33,1987,2
2.5,33,1987,3
2.5,33,1987,4
2.5999999,33,1987,5
2.5999999,33,1987,6
2.5,33,1987,7
2.5,33,1987,8
2.7,33,1987,9
2.7,33,1987,10
2.5999999,33,1987,11
2.5,33,1987,12
2.4000001,33,1988,1
2.3,33,1988,2
2.2,33,1988,3
2.4000001,33,1988,4
2.3,33,1988,5
2.4000001,33,1988,6
2.5999999,33,1988,7
2.8,33,1988,8
2.9000001,33,1988,9
2.7,33,1988,10
2.5999999,33,1988,11
2.5,33,1988,12
2.5,33,1989,1
2.5999999,33,1989,2
2.5999999,33,1989,3
2.9000001,33,1989,4
3.2,33,1989,5
3.4000001,33,1989,6
3.5,33,1989,7
3.8,33,1989,8
4,33,1989,9
4.0999999,33,1989,10
4.1999998,33,1989,11
4.5,33,1989,12
4.6999998,33,1990,1
5.0999999,33,1990,2
5.3000002,33,1990,3
5.3000002,33,1990,4
5.5999999,33,1990,5
5.6999998,33,1990,6
5.8000002,33,1990,7
5.8000002,33,1990,8
5.8000002,33,1990,9
6,33,1990,10
6.4000001,33,1990,11
6.5999999,33,1990,12
6.9000001,33,1991,1
7.1999998,33,1991,2
7.3000002,33,1991,3
7.4000001,33,1991,4
7.1999998,33,1991,5
7.1999998,33,1991,6
7.4000001,33,1991,7
7.4000001,33,1991,8
7.1999998,33,1991,9
7.1999998,33,1991,10
7.1999998,33,1991,11
7.3000002,33,1991,12
7.4000001,33,1992,1
7.3000002,33,1992,2
7.4000001,33,1992,3
7.5999999,33,1992,4
7.5999999,33,1992,5
7.5999999,33,1992,6
7.5,33,1992,7
7.5999999,33,1992,8
7.5,33,1992,9
7.5,33,1992,10
7.5999999,33,1992,11
7.5,33,1992,12
7.5999999,33,1993,1
7.5,33,1993,2
7.4000001,33,1993,3
6.6999998,33,1993,4
6.5,33,1993,5
6.5,33,1993,6
6.4000001,33,1993,7
6.3000002,33,1993,8
6.3000002,33,1993,9
6.1999998,33,1993,10
5.9000001,33,1993,11
5.5999999,33,1993,12
5.4000001,33,1994,1
5.1999998,33,1994,2
5,33,1994,3
4.8000002,33,1994,4
4.6999998,33,1994,5
4.5999999,33,1994,6
4.5,33,1994,7
4.4000001,33,1994,8
4.1999998,33,1994,9
4.1999998,33,1994,10
4.0999999,33,1994,11
4.1999998,33,1994,12
4.0999999,33,1995,1
4.0999999,33,1995,2
4.0999999,33,1995,3
4,33,1995,4
3.9000001,33,1995,5
3.9000001,33,1995,6
4,33,1995,7
4,33,1995,8
4,33,1995,9
3.8,33,1995,10
3.8,33,1995,11
3.9000001,33,1995,12
4.1999998,33,1996,1
4.1999998,33,1996,2
4.3000002,33,1996,3
4.3000002,33,1996,4
4.4000001,33,1996,5
4.4000001,33,1996,6
4.3000002,33,1996,7
4.3000002,33,1996,8
4.1999998,33,1996,9
4,33,1996,10
3.8,33,1996,11
3.5,33,1996,12
3.4000001,33,1997,1
3.2,33,1997,2
2.9000001,33,1997,3
3.2,33,1997,4
3.0999999,33,1997,5
3.2,33,1997,6
3.0999999,33,1997,7
3.0999999,33,1997,8
3.0999999,33,1997,9
3,33,1997,10
3.0999999,33,1997,11
3.0999999,33,1997,12
3,33,1998,1
3,33,1998,2
3,33,1998,3
3,33,1998,4
2.9000001,33,1998,5
2.8,33,1998,6
2.7,33,1998,7
2.7,33,1998,8
2.9000001,33,1998,9
3,33,1998,10
3,33,1998,11
3,33,1998,12
2.9000001,33,1999,1
2.9000001,33,1999,2
2.8,33,1999,3
2.5999999,33,1999,4
2.5999999,33,1999,5
2.5999999,33,1999,6
2.5,33,1999,7
2.5,33,1999,8
2.5999999,33,1999,9
2.8,33,1999,10
2.8,33,1999,11
2.8,33,1999,12
2.9000001,33,2000,1
2.8,33,2000,2
2.7,33,2000,3
2.9000001,33,2000,4
3,33,2000,5
3,33,2000,6
2.9000001,33,2000,7
2.8,33,2000,8
2.7,33,2000,9
2.5999999,33,2000,10
2.5,33,2000,11
2.8,33,2000,12
2.9000001,33,2001,1
3,33,2001,2
3.0999999,33,2001,3
3.3,33,2001,4
3.2,33,2001,5
3.4000001,33,2001,6
3.7,33,2001,7
4,33,2001,8
4,33,2001,9
3.9000001,33,2001,10
4,33,2001,11
3.9000001,33,2001,12
4,33,2002,1
4,33,2002,2
4.0999999,33,2002,3
4,33,2002,4
4.4000001,33,2002,5
4.5,33,2002,6
4.1999998,33,2002,7
9.1000004,34,1983,1
9.1000004,34,1983,2
8.6999998,34,1983,3
8.3000002,34,1983,4
8.1000004,34,1983,5
7.8000002,34,1983,6
7.5,34,1983,7
7.4000001,34,1983,8
7.1999998,34,1983,9
7.0999999,34,1983,10
7.0999999,34,1983,11
7,34,1983,12
6.8000002,34,1984,1
6.8000002,34,1984,2
6.9000001,34,1984,3
6.8000002,34,1984,4
7,34,1984,5
5.5999999,34,1984,6
5.5999999,34,1984,7
5.8000002,34,1984,8
5.8000002,34,1984,9
5.8000002,34,1984,10
5.4000001,34,1984,11
5.6999998,34,1984,12
5.3000002,34,1985,1
5.8000002,34,1985,2
6,34,1985,3
6,34,1985,4
5.6999998,34,1985,5
5.6999998,34,1985,6
5.6999998,34,1985,7
5.5,34,1985,8
5.5,34,1985,9
5.4000001,34,1985,10
5.5999999,34,1985,11
5.5999999,34,1985,12
5.8000002,34,1986,1
5.5,34,1986,2
5.1999998,34,1986,3
5.1999998,34,1986,4
5.1999998,34,1986,5
5.0999999,34,1986,6
5.0999999,34,1986,7
4.9000001,34,1986,8
4.8000002,34,1986,9
4.6999998,34,1986,10
4.5,34,1986,11
4.4000001,34,1986,12
4.3000002,34,1987,1
4.3000002,34,1987,2
4.1999998,34,1987,3
4.1999998,34,1987,4
4.0999999,34,1987,5
4.0999999,34,1987,6
3.9000001,34,1987,7
3.9000001,34,1987,8
4,34,1987,9
3.8,34,1987,10
3.8,34,1987,11
3.8,34,1987,12
4,34,1988,1
3.8,34,1988,2
3.8,34,1988,3
3.7,34,1988,4
3.8,34,1988,5
3.8,34,1988,6
3.8,34,1988,7
3.8,34,1988,8
3.8,34,1988,9
3.8,34,1988,10
3.8,34,1988,11
3.8,34,1988,12
3.5999999,34,1989,1
3.5999999,34,1989,2
3.7,34,1989,3
3.8,34,1989,4
3.9000001,34,1989,5
4,34,1989,6
4.0999999,34,1989,7
4.3000002,34,1989,8
4.3000002,34,1989,9
4.5999999,34,1989,10
4.5999999,34,1989,11
4.5999999,34,1989,12
4.5999999,34,1990,1
4.4000001,34,1990,2
4.5,34,1990,3
4.8000002,34,1990,4
4.8000002,34,1990,5
4.9000001,34,1990,6
5,34,1990,7
5.0999999,34,1990,8
5.4000001,34,1990,9
5.5,34,1990,10
5.8000002,34,1990,11
5.9000001,34,1990,12
6.3000002,34,1991,1
6.5,34,1991,2
6.5999999,34,1991,3
6.6999998,34,1991,4
6.5999999,34,1991,5
6.5999999,34,1991,6
6.6999998,34,1991,7
6.6999998,34,1991,8
6.6999998,34,1991,9
6.9000001,34,1991,10
7,34,1991,11
7.1999998,34,1991,12
7.5,34,1992,1
7.6999998,34,1992,2
7.5999999,34,1992,3
7.5,34,1992,4
9.3999996,34,1992,5
9.3000002,34,1992,6
9.3000002,34,1992,7
9,34,1992,8
8.8000002,34,1992,9
8.6000004,34,1992,10
8.5,34,1992,11
8.3999996,34,1992,12
7.9000001,34,1993,1
7.8000002,34,1993,2
7.9000001,34,1993,3
7.9000001,34,1993,4
7.5999999,34,1993,5
7.4000001,34,1993,6
7.3000002,34,1993,7
7.3000002,34,1993,8
7.1999998,34,1993,9
7.1999998,34,1993,10
7.0999999,34,1993,11
7.0999999,34,1993,12
7.0999999,34,1994,1
7.1999998,34,1994,2
7.3000002,34,1994,3
7,34,1994,4
6.9000001,34,1994,5
6.8000002,34,1994,6
6.8000002,34,1994,7
6.6999998,34,1994,8
6.5999999,34,1994,9
6.5,34,1994,10
6.4000001,34,1994,11
6.3000002,34,1994,12
6.4000001,34,1995,1
6.4000001,34,1995,2
6.3000002,34,1995,3
6.3000002,34,1995,4
6.4000001,34,1995,5
6.5,34,1995,6
6.5,34,1995,7
6.5,34,1995,8
6.4000001,34,1995,9
6.4000001,34,1995,10
6.4000001,34,1995,11
6.4000001,34,1995,12
6.6999998,34,1996,1
6.5,34,1996,2
6.5,34,1996,3
6.5,34,1996,4
6.0999999,34,1996,5
6.0999999,34,1996,6
6.0999999,34,1996,7
6.0999999,34,1996,8
6,34,1996,9
6,34,1996,10
5.9000001,34,1996,11
5.8000002,34,1996,12
5.6999998,34,1997,1
5.4000001,34,1997,2
5.3000002,34,1997,3
5.1999998,34,1997,4
5.1999998,34,1997,5
5.1999998,34,1997,6
5.0999999,34,1997,7
5,34,1997,8
4.9000001,34,1997,9
4.9000001,34,1997,10
4.8000002,34,1997,11
4.9000001,34,1997,12
4.8000002,34,1998,1
4.6999998,34,1998,2
4.6999998,34,1998,3
4.8000002,34,1998,4
4.5999999,34,1998,5
4.5999999,34,1998,6
4.5999999,34,1998,7
4.5,34,1998,8
4.5,34,1998,9
4.5,34,1998,10
4.5,34,1998,11
4.5999999,34,1998,12
4.5999999,34,1999,1
4.5,34,1999,2
4.8000002,34,1999,3
4.6999998,34,1999,4
4.8000002,34,1999,5
4.8000002,34,1999,6
4.8000002,34,1999,7
4.6999998,34,1999,8
4.5999999,34,1999,9
4.4000001,34,1999,10
4.3000002,34,1999,11
4.1999998,34,1999,12
3.9000001,34,2000,1
3.9000001,34,2000,2
3.8,34,2000,3
3.7,34,2000,4
3.8,34,2000,5
3.7,34,2000,6
3.7,34,2000,7
3.8,34,2000,8
3.8,34,2000,9
3.7,34,2000,10
3.7,34,2000,11
3.7,34,2000,12
3.5999999,34,2001,1
3.5,34,2001,2
3.8,34,2001,3
4,34,2001,4
4.0999999,34,2001,5
4.1999998,34,2001,6
4.1999998,34,2001,7
4.3000002,34,2001,8
4.5,34,2001,9
4.6999998,34,2001,10
4.8000002,34,2001,11
4.8000002,34,2001,12
4.9000001,34,2002,1
5.1999998,34,2002,2
5.5999999,34,2002,3
5.5999999,34,2002,4
5.5,34,2002,5
5.5999999,34,2002,6
5.4000001,34,2002,7
11.2,35,1983,1
11.7,35,1983,2
11.6,35,1983,3
11,35,1983,4
10.5,35,1983,5
10.4,35,1983,6
10.2,35,1983,7
10,35,1983,8
9.3999996,35,1983,9
9.1000004,35,1983,10
8.6999998,35,1983,11
8.3999996,35,1983,12
8,35,1984,1
7.5999999,35,1984,2
7.3000002,35,1984,3
7.3000002,35,1984,4
6.9000001,35,1984,5
6.5999999,35,1984,6
7,35,1984,7
7.1999998,35,1984,8
7.8000002,35,1984,9
7.8000002,35,1984,10
8,35,1984,11
8.3000002,35,1984,12
8.3999996,35,1985,1
8.8000002,35,1985,2
8.6999998,35,1985,3
8.8999996,35,1985,4
9.1000004,35,1985,5
9.1999998,35,1985,6
9.1000004,35,1985,7
8.8999996,35,1985,8
9,35,1985,9
8.8000002,35,1985,10
8.8000002,35,1985,11
8.6999998,35,1985,12
8.6999998,35,1986,1
8.8000002,35,1986,2
9.1000004,35,1986,3
9.3000002,35,1986,4
9.1999998,35,1986,5
9.3000002,35,1986,6
9.3999996,35,1986,7
9.1999998,35,1986,8
9.1999998,35,1986,9
9.1999998,35,1986,10
9.1000004,35,1986,11
9.1999998,35,1986,12
9.1999998,35,1987,1
9,35,1987,2
9.1000004,35,1987,3
9.1000004,35,1987,4
8.8999996,35,1987,5
9.1000004,35,1987,6
8.3999996,35,1987,7
8.6999998,35,1987,8
8.5,35,1987,9
8.3999996,35,1987,10
8.5,35,1987,11
8.3999996,35,1987,12
8.5,35,1988,1
8.3999996,35,1988,2
8.3000002,35,1988,3
8.1000004,35,1988,4
8,35,1988,5
7.9000001,35,1988,6
7.8000002,35,1988,7
7.5999999,35,1988,8
7.5,35,1988,9
7.4000001,35,1988,10
7.1999998,35,1988,11
7.3000002,35,1988,12
7.0999999,35,1989,1
7,35,1989,2
6.8000002,35,1989,3
6.5999999,35,1989,4
6.5999999,35,1989,5
6.5999999,35,1989,6
6.5,35,1989,7
6.5999999,35,1989,8
6.5,35,1989,9
6.4000001,35,1989,10
6.4000001,35,1989,11
6.1999998,35,1989,12
6.3000002,35,1990,1
6.4000001,35,1990,2
6.4000001,35,1990,3
6.4000001,35,1990,4
6.4000001,35,1990,5
6.4000001,35,1990,6
6.5,35,1990,7
6.5,35,1990,8
6.5999999,35,1990,9
6.6999998,35,1990,10
6.8000002,35,1990,11
6.6999998,35,1990,12
6.6999998,35,1991,1
7,35,1991,2
7.0999999,35,1991,3
7.1999998,35,1991,4
7.1999998,35,1991,5
7.1999998,35,1991,6
7.3000002,35,1991,7
7.1999998,35,1991,8
7.0999999,35,1991,9
7.1999998,35,1991,10
7.3000002,35,1991,11
7.1999998,35,1991,12
7.3000002,35,1992,1
7.3000002,35,1992,2
6.8000002,35,1992,3
7,35,1992,4
6.8000002,35,1992,5
7,35,1992,6
6.6999998,35,1992,7
6.6999998,35,1992,8
7,35,1992,9
7.0999999,35,1992,10
7.1999998,35,1992,11
7.4000001,35,1992,12
7.5,35,1993,1
7.5,35,1993,2
7.8000002,35,1993,3
7.8000002,35,1993,4
7.9000001,35,1993,5
8.1999998,35,1993,6
7.9000001,35,1993,7
7.9000001,35,1993,8
7.6999998,35,1993,9
7.5999999,35,1993,10
7.4000001,35,1993,11
7.3000002,35,1993,12
7.0999999,35,1994,1
6.9000001,35,1994,2
6.8000002,35,1994,3
6.5,35,1994,4
6.4000001,35,1994,5
6.0999999,35,1994,6
6,35,1994,7
6,35,1994,8
5.9000001,35,1994,9
5.9000001,35,1994,10
5.8000002,35,1994,11
5.8000002,35,1994,12
5.5999999,35,1995,1
5.6999998,35,1995,2
5.6999998,35,1995,3
5.9000001,35,1995,4
6,35,1995,5
6,35,1995,6
6.1999998,35,1995,7
6.4000001,35,1995,8
6.5,35,1995,9
6.8000002,35,1995,10
7.0999999,35,1995,11
7.3000002,35,1995,12
7.6999998,35,1996,1
7.9000001,35,1996,2
8,35,1996,3
8.1999998,35,1996,4
8.1000004,35,1996,5
8.6999998,35,1996,6
8.6999998,35,1996,7
8.3000002,35,1996,8
8,35,1996,9
8,35,1996,10
7.6999998,35,1996,11
7.1999998,35,1996,12
7.3000002,35,1997,1
6.9000001,35,1997,2
6.5999999,35,1997,3
6.4000001,35,1997,4
6.0999999,35,1997,5
6.0999999,35,1997,6
6.1999998,35,1997,7
5.8000002,35,1997,8
5.9000001,35,1997,9
5.8000002,35,1997,10
5.8000002,35,1997,11
5.9000001,35,1997,12
6,35,1998,1
6,35,1998,2
6.1999998,35,1998,3
6.0999999,35,1998,4
6.1999998,35,1998,5
6.4000001,35,1998,6
6.3000002,35,1998,7
6.3000002,35,1998,8
6.1999998,35,1998,9
6.1999998,35,1998,10
6.0999999,35,1998,11
6.0999999,35,1998,12
6,35,1999,1
6,35,1999,2
5.9000001,35,1999,3
5.8000002,35,1999,4
5.8000002,35,1999,5
5.8000002,35,1999,6
5.5,35,1999,7
5.5,35,1999,8
5.4000001,35,1999,9
5.3000002,35,1999,10
5.1999998,35,1999,11
5.1999998,35,1999,12
5,35,2000,1
5,35,2000,2
4.9000001,35,2000,3
4.9000001,35,2000,4
4.9000001,35,2000,5
4.8000002,35,2000,6
4.8000002,35,2000,7
4.9000001,35,2000,8
4.8000002,35,2000,9
4.8000002,35,2000,10
4.6999998,35,2000,11
4.5999999,35,2000,12
4.5,35,2001,1
4.5999999,35,2001,2
4.5999999,35,2001,3
4.6999998,35,2001,4
4.6999998,35,2001,5
4.5999999,35,2001,6
4.8000002,35,2001,7
4.6999998,35,2001,8
4.9000001,35,2001,9
4.9000001,35,2001,10
5.0999999,35,2001,11
5.0999999,35,2001,12
6.0999999,35,2002,1
6.1999998,35,2002,2
6.0999999,35,2002,3
6,35,2002,4
6.0999999,35,2002,5
6.3000002,35,2002,6
6.3000002,35,2002,7
9.1999998,36,1983,1
9.1999998,36,1983,2
9.1999998,36,1983,3
9.1999998,36,1983,4
9.1000004,36,1983,5
9.1000004,36,1983,6
8.1999998,36,1983,7
8.1999998,36,1983,8
8.1000004,36,1983,9
7.8000002,36,1983,10
7.8000002,36,1983,11
7.5,36,1983,12
7.5,36,1984,1
7.3000002,36,1984,2
7.0999999,36,1984,3
6.9000001,36,1984,4
6.9000001,36,1984,5
7.6999998,36,1984,6
7.5999999,36,1984,7
7.4000001,36,1984,8
7.1999998,36,1984,9
7.0999999,36,1984,10
7,36,1984,11
6.9000001,36,1984,12
6.8000002,36,1985,1
6.6999998,36,1985,2
6.6999998,36,1985,3
6.6999998,36,1985,4
6.5999999,36,1985,5
6.5999999,36,1985,6
6.3000002,36,1985,7
6.4000001,36,1985,8
6.5,36,1985,9
6.5,36,1985,10
6.5,36,1985,11
6.4000001,36,1985,12
6.5,36,1986,1
6.5999999,36,1986,2
6.5999999,36,1986,3
6.5999999,36,1986,4
6.5999999,36,1986,5
6.5,36,1986,6
6.4000001,36,1986,7
6.1999998,36,1986,8
6,36,1986,9
5.9000001,36,1986,10
5.6999998,36,1986,11
5.5999999,36,1986,12
5.5,36,1987,1
5.1999998,36,1987,2
5.0999999,36,1987,3
5,36,1987,4
4.9000001,36,1987,5
4.9000001,36,1987,6
4.6999998,36,1987,7
4.5999999,36,1987,8
4.5999999,36,1987,9
4.5999999,36,1987,10
4.6999998,36,1987,11
4.4000001,36,1987,12
4.1999998,36,1988,1
4,36,1988,2
4,36,1988,3
3.9000001,36,1988,4
4,36,1988,5
4.0999999,36,1988,6
4.0999999,36,1988,7
4.3000002,36,1988,8
4.4000001,36,1988,9
4.4000001,36,1988,10
4.4000001,36,1988,11
4.5999999,36,1988,12
4.5999999,36,1989,1
4.5999999,36,1989,2
4.5,36,1989,3
5.4000001,36,1989,4
5.3000002,36,1989,5
5.3000002,36,1989,6
5.0999999,36,1989,7
5.1999998,36,1989,8
5.1999998,36,1989,9
5.3000002,36,1989,10
5.3000002,36,1989,11
5.1999998,36,1989,12
5.0999999,36,1990,1
5,36,1990,2
5,36,1990,3
5,36,1990,4
5.0999999,36,1990,5
5.0999999,36,1990,6
5.1999998,36,1990,7
5.3000002,36,1990,8
5.5,36,1990,9
5.5999999,36,1990,10
5.6999998,36,1990,11
5.9000001,36,1990,12
6.1999998,36,1991,1
6.5,36,1991,2
6.8000002,36,1991,3
7.0999999,36,1991,4
7.3000002,36,1991,5
7.3000002,36,1991,6
7.4000001,36,1991,7
7.5999999,36,1991,8
7.5,36,1991,9
7.6999998,36,1991,10
7.9000001,36,1991,11
8.1000004,36,1991,12
8.3999996,36,1992,1
8.5,36,1992,2
8.6000004,36,1992,3
8.5,36,1992,4
8.6000004,36,1992,5
8.8000002,36,1992,6
8.8999996,36,1992,7
8.8000002,36,1992,8
8.8000002,36,1992,9
8.6999998,36,1992,10
8.5,36,1992,11
8.5,36,1992,12
8.3000002,36,1993,1
8.1000004,36,1993,2
7.8000002,36,1993,3
7.8000002,36,1993,4
7.8000002,36,1993,5
7.8000002,36,1993,6
7.6999998,36,1993,7
7.6999998,36,1993,8
7.6999998,36,1993,9
7.6999998,36,1993,10
7.6999998,36,1993,11
7.6999998,36,1993,12
7.5999999,36,1994,1
7.5,36,1994,2
7.5,36,1994,3
7.3000002,36,1994,4
7.0999999,36,1994,5
7,36,1994,6
6.8000002,36,1994,7
6.6999998,36,1994,8
6.5,36,1994,9
6.5,36,1994,10
6.4000001,36,1994,11
6.1999998,36,1994,12
6.1999998,36,1995,1
6.3000002,36,1995,2
6.3000002,36,1995,3
6.4000001,36,1995,4
6.4000001,36,1995,5
6.3000002,36,1995,6
6.3000002,36,1995,7
6.5,36,1995,8
6.4000001,36,1995,9
6.3000002,36,1995,10
6.3000002,36,1995,11
6.3000002,36,1995,12
6.3000002,36,1996,1
6.1999998,36,1996,2
6.4000001,36,1996,3
6.3000002,36,1996,4
6.3000002,36,1996,5
6.3000002,36,1996,6
6.1999998,36,1996,7
6.1999998,36,1996,8
6.0999999,36,1996,9
6.0999999,36,1996,10
6.1999998,36,1996,11
6.3000002,36,1996,12
6.4000001,36,1997,1
6.5,36,1997,2
6.5,36,1997,3
6.5,36,1997,4
6.5,36,1997,5
6.5,36,1997,6
6.5,36,1997,7
6.5,36,1997,8
6.4000001,36,1997,9
6.3000002,36,1997,10
6.1999998,36,1997,11
6.0999999,36,1997,12
6,36,1998,1
6,36,1998,2
5.9000001,36,1998,3
5.6999998,36,1998,4
5.5999999,36,1998,5
5.5,36,1998,6
5.5,36,1998,7
5.4000001,36,1998,8
5.4000001,36,1998,9
5.4000001,36,1998,10
5.4000001,36,1998,11
5.4000001,36,1998,12
5.4000001,36,1999,1
5.3000002,36,1999,2
5.1999998,36,1999,3
5.1999998,36,1999,4
5.3000002,36,1999,5
5.3000002,36,1999,6
5.1999998,36,1999,7
5.1999998,36,1999,8
5.1999998,36,1999,9
5.0999999,36,1999,10
4.9000001,36,1999,11
4.8000002,36,1999,12
4.8000002,36,2000,1
4.6999998,36,2000,2
4.6999998,36,2000,3
4.6999998,36,2000,4
4.6999998,36,2000,5
4.5999999,36,2000,6
4.5,36,2000,7
4.5,36,2000,8
4.5,36,2000,9
4.4000001,36,2000,10
4.4000001,36,2000,11
4.3000002,36,2000,12
4.3000002,36,2001,1
4.3000002,36,2001,2
4.3000002,36,2001,3
4.5,36,2001,4
4.5999999,36,2001,5
4.6999998,36,2001,6
4.8000002,36,2001,7
5,36,2001,8
5.1999998,36,2001,9
5.4000001,36,2001,10
5.5999999,36,2001,11
5.6999998,36,2001,12
5.8000002,36,2002,1
5.9000001,36,2002,2
5.9000001,36,2002,3
6.0999999,36,2002,4
6.1999998,36,2002,5
6.0999999,36,2002,6
6,36,2002,7
9.8000002,37,1983,1
10,37,1983,2
9.8000002,37,1983,3
9.6000004,37,1983,4
9.3999996,37,1983,5
9.1000004,37,1983,6
8.8000002,37,1983,7
8.6000004,37,1983,8
8.3000002,37,1983,9
8.1000004,37,1983,10
7.8000002,37,1983,11
7.5,37,1983,12
7.1999998,37,1984,1
7,37,1984,2
6.8000002,37,1984,3
6.8000002,37,1984,4
6.6999998,37,1984,5
6.8000002,37,1984,6
6.6999998,37,1984,7
6.6999998,37,1984,8
6.6999998,37,1984,9
6.6999998,37,1984,10
6.5,37,1984,11
6.4000001,37,1984,12
6.0999999,37,1985,1
6,37,1985,2
5.6999998,37,1985,3
5.5,37,1985,4
5.5999999,37,1985,5
5.4000001,37,1985,6
5.4000001,37,1985,7
5.1999998,37,1985,8
5,37,1985,9
4.9000001,37,1985,10
4.9000001,37,1985,11
5,37,1985,12
4.9000001,37,1986,1
5.3000002,37,1986,2
5.3000002,37,1986,3
5.5,37,1986,4
5.5,37,1986,5
5.4000001,37,1986,6
5.5,37,1986,7
5.4000001,37,1986,8
5.4000001,37,1986,9
5.3000002,37,1986,10
5.3000002,37,1986,11
5.1999998,37,1986,12
4.9000001,37,1987,1
4.9000001,37,1987,2
4.8000002,37,1987,3
4.6999998,37,1987,4
4.5,37,1987,5
4.5999999,37,1987,6
4.4000001,37,1987,7
4.4000001,37,1987,8
4.1999998,37,1987,9
4.0999999,37,1987,10
4.0999999,37,1987,11
4.0999999,37,1987,12
4.1999998,37,1988,1
3.8,37,1988,2
3.7,37,1988,3
3.5999999,37,1988,4
3.5,37,1988,5
3.4000001,37,1988,6
3.4000001,37,1988,7
3.4000001,37,1988,8
3.5999999,37,1988,9
3.7,37,1988,10
3.5999999,37,1988,11
3.5999999,37,1988,12
3.5,37,1989,1
3.4000001,37,1989,2
3.5,37,1989,3
3.7,37,1989,4
3.5999999,37,1989,5
3.5,37,1989,6
3.4000001,37,1989,7
3.7,37,1989,8
3.7,37,1989,9
3.5,37,1989,10
3.3,37,1989,11
3.5,37,1989,12
3.5999999,37,1990,1
3.5999999,37,1990,2
3.5999999,37,1990,3
3.7,37,1990,4
3.9000001,37,1990,5
3.9000001,37,1990,6
4.1999998,37,1990,7
4.0999999,37,1990,8
4.3000002,37,1990,9
4.9000001,37,1990,10
5,37,1990,11
5.3000002,37,1990,12
5.5,37,1991,1
5.5999999,37,1991,2
5.8000002,37,1991,3
5.9000001,37,1991,4
5.9000001,37,1991,5
5.9000001,37,1991,6
6,37,1991,7
5.8000002,37,1991,8
5.8000002,37,1991,9
5.6999998,37,1991,10
5.9000001,37,1991,11
6,37,1991,12
6.0999999,37,1992,1
6.1999998,37,1992,2
6.1999998,37,1992,3
6,37,1992,4
6.0999999,37,1992,5
6.1999998,37,1992,6
6.0999999,37,1992,7
6.0999999,37,1992,8
6,37,1992,9
5.8000002,37,1992,10
5.9000001,37,1992,11
5.6999998,37,1992,12
5.5,37,1993,1
5.3000002,37,1993,2
5.3000002,37,1993,3
5.4000001,37,1993,4
5.1999998,37,1993,5
5.0999999,37,1993,6
4.6999998,37,1993,7
4.5999999,37,1993,8
4.5999999,37,1993,9
4.5999999,37,1993,10
4.5,37,1993,11
4.4000001,37,1993,12
4.4000001,37,1994,1
4.5,37,1994,2
4.4000001,37,1994,3
4.3000002,37,1994,4
4.3000002,37,1994,5
4.3000002,37,1994,6
4.4000001,37,1994,7
4.5999999,37,1994,8
4.5999999,37,1994,9
4.5,37,1994,10
4.1999998,37,1994,11
4,37,1994,12
4,37,1995,1
4.1999998,37,1995,2
4.1999998,37,1995,3
4.3000002,37,1995,4
