year,sippst,age,race,mardum,ed,ui_yn,spell,dur,templayoff,censrd,seam1wks,seam2wks,hh_twlth,unemprate,gind,occ,annwg,wba,avgwba,hh_theq,hh_liq,hh_netliq,l_avgwba,l_maxwba,l_wba,l_annwg_spl1,l_annwg_spl2,l_annwg_spl3,l_annwg_spl4,l_annwg_spl5,l_annwg_spl6,l_annwg_spl7,l_annwg_spl8,l_annwg_spl9,l_annwg_spl10,id,hasmortg,l_hh_twlth,maxwba,l_annwg,unemprate2,year1,year2,year3,ind99,ind4,delta
1994,Michigan,34,White,0,16,yes,1,3,0,0,18,,29634,5.6999998,4,2,32373.385,258.40149,187.64534,26028.879,105.82996,-246.93657,5.2345538,5.5545144,5.5545144,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.0017317816,11177,1,10.296678,258.40146,10.385092,32.489998,0,1,0,0,1,1
1999,Mississippi,32,White,1,12,yes,1,9,0,0,9,26,55885,5.3000002,2,6,25089.535,149.05762,120.26596,32086.613,1576.8727,1419.97,4.7897058,5.004333,5.004333,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.045796108,0,11182,1,10.931051,149.05763,10.130206,28.090002,0,0,1,0,0,1
1988,Illinois,26,Black,0,12,yes,1,17,0,0,17,35,775,7.0999999,99,99,31818.766,161.4595,168.12019,0,82.861366,-3535.4182,5.1246791,5.270165,5.0842543,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.28340119,0,11183,0,6.652863,194.44804,10.367811,50.41,1,0,0,1,0,1
1988,New Jersey,26,White,0,12,yes,1,10,0,0,17,35,35084,4,1,7,16821.963,101.10219,198.69051,32591.033,1104.8182,838.55701,5.2917485,5.5844779,4.6161318,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.07541509,0,0,0,11185,1,10.465501,266.26123,9.7304411,16,1,0,0,0,0,1
1993,Illinois,32,White,1,18,yes,1,17,0,0,17,35,48042,7.9000001,99,99,74619.297,205.32109,176.35905,0,27636.039,11902.292,5.1725221,5.3245749,5.3245749,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.83679473,11186,1,10.779831,205.32108,11.220155,62.41,0,1,0,1,0,1
1996,Texas,23,White,0,12,yes,1,25,0,0,15,32,47541,5.4000001,1,7,5997.7056,100.8295,157.39812,49980.879,0,0,5.0587783,5.3741241,4.613431,8.3230162,.37611598,0,0,0,0,0,0,0,0,11189,0,10.769348,215.75081,8.699132,29.160002,0,0,1,0,0,1
1990,Connecticut,24,White,0,12,yes,1,32,0,0,14,31,152819,5.1999998,4,5,29402,221.02138,200.57001,129999,9149,8149,5.3011632,5.6058021,5.3982596,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.20440836,0,11199,1,11.93701,272,10.288818,27.039997,0,1,0,0,1,1
1992,Mississippi,45,White,1,12,yes,4,5,0,0,9,26,70550,8.5,4,6,25139.488,137.09474,114.22975,55894.512,5030.5059,4285.2456,4.7382116,5.0350671,4.9206724,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.047785472,0,11204,0,11.164077,153.7099,10.132195,72.25,0,1,0,0,1,1
1997,Alabama,22,White,1,12,yes,1,19,0,0,15,32,183933,5.0999999,6,3,13863.157,154.72275,117.80915,101791.28,29478.754,29478.754,4.7690659,5.0416346,5.0416346,8.3230162,.44986501,.27958801,.220351,.195071,.069099165,0,0,0,0,11210,0,12.122327,154.72272,9.5369902,26.009998,0,0,1,0,0,1
1991,Florida,54,White,0,13,yes,1,6,0,0,18,35,57237,7.4000001,8,1,46061.676,215.91409,151.3222,21818.84,30707.783,25909.691,5.0194116,5.3748808,5.3748808,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.3543767,11215,1,10.954956,215.91414,10.737737,54.760002,0,1,0,0,0,1
1993,New York,56,White,1,16,yes,1,29,0,0,8,26,26265,7.6999998,8,1,30335.965,271.34946,181.01723,0,19867.303,-1080.8754,5.1985922,5.6034074,5.6034074,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.23567934,0,11222,0,10.175993,271.34943,10.320089,59.289997,0,1,0,0,0,1
1986,Florida,55,White,1,14,yes,2,18,0,0,18,,0,5.6999998,99,99,11507.801,180.02541,148.44467,0,0,0,5.0002122,5.3408532,5.1930981,8.3230162,.44986501,.27958801,.220351,.077960484,0,0,0,0,0,11224,0,,208.69069,9.3507805,32.489998,1,0,0,1,0,1
1987,Kansas,62,White,1,14,yes,1,1,0,0,14,,138300,4.9000001,6,3,18997.521,234.70775,183.39418,72483.273,77660.656,77660.656,5.211638,5.4583411,5.4583411,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.19703813,0,0,0,11225,1,11.83718,234.70775,9.8520641,24.01,1,0,0,0,0,1
1995,Colorado,40,White,0,0,yes,1,17,0,1,17,,0,3.9000001,99,99,17009.867,125.45199,173.65776,0,0,0,5.1570864,5.4336448,4.831923,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.086522534,0,0,0,11232,0,,228.98232,9.7415485,15.210001,0,1,0,1,0,0
1991,Virginia,38,White,1,14,yes,1,17,0,0,17,34,4641,6.0999999,99,99,13248.489,190.00441,144.80638,0,735.06757,-1807.9207,4.9753976,5.2470474,5.2470474,8.3230162,.44986501,.27958801,.220351,.195071,.023748137,0,0,0,0,11235,0,8.4426851,190.00444,9.4916391,37.209999,0,1,0,1,0,1
1991,Tennessee,53,White,1,14,yes,1,3,0,0,15,32,90025,6.8000002,6,5,12851.207,158.33701,113.58041,41935.316,42607.047,41839.355,4.732511,5.0647259,5.0647259,8.3230162,.44986501,.27958801,.220351,.18837309,0,0,0,0,0,11237,1,11.407843,158.33704,9.4611931,46.240002,0,1,0,0,0,1
1987,Pennsylvania,37,White,1,12,yes,2,11,0,1,11,,128400,5.4000001,8,3,16535.391,126.12665,182.03658,55685.566,71908.016,63429.77,5.2042074,5.6250181,4.8372865,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.05823179,0,0,0,11242,1,11.762906,277.27731,9.7132578,29.160002,1,0,0,0,0,0
1991,West Virginia,25,Black,0,12,yes,1,102,0,1,17,35,61633,10.9,99,99,17273.127,174.73442,153.12628,55657.855,47.980911,-815.67548,5.0312629,5.5309343,5.1632671,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.10188146,0,0,0,11244,0,11.028953,252.37961,9.7569075,118.80999,0,1,0,1,0,0
1992,Illinois,37,White,1,12,yes,1,19,0,0,14,32,2700,6.8000002,4,7,29065.146,186.27037,170.67389,0,186.31503,74.526016,5.1397548,5.5975595,5.2271991,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.19288512,0,11248,0,7.9010072,269.76721,10.277295,46.240002,0,1,0,0,1,1
1998,California,20,White,0,12,yes,4,2,0,0,13,30,73825,5.8000002,7,2,4353.9937,70.241249,123.78011,0,53883.68,37045.031,4.8185067,5.2172337,4.251936,8.3230162,.05583303,0,0,0,0,0,0,0,0,11261,0,11.209453,184.42329,8.378849,33.640003,0,0,1,0,0,1
1985,North Carolina,20,White,1,12,yes,1,4,0,0,11,28,2050,5.1999998,6,2,9994.4199,183.04211,135.34009,0,0,-1214.684,4.9077907,5.3124776,5.2097163,8.3230162,.44986501,.27958801,.1573136,0,0,0,0,0,0,11270,0,7.6255951,202.85219,9.2097826,27.039997,1,0,0,0,0,1
1992,New York,26,White,0,13,yes,1,69,0,0,17,35,0,8.8000002,99,99,32698.289,163.76324,183.91158,0,0,-2328.938,5.2144551,5.6329041,5.0984216,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.011717705,11272,0,,279.47253,10.395078,77.440002,0,1,0,1,0,1
1997,California,29,White,0,5,yes,1,38,0,0,8,25,8280,6.4000001,3,6,10618.866,90.384995,123.65605,0,0,-570.03113,4.8175039,5.2326899,4.5040784,8.3230162,.44986501,.27958801,.21791865,0,0,0,0,0,0,11274,0,9.0215979,187.29593,9.2703876,40.960003,0,0,1,0,0,1
1991,Texas,20,Black,0,11,yes,1,87,0,1,18,35,0,6.5999999,99,99,10978.032,146.29349,163.24066,0,0,0,5.0952253,5.3704262,4.9856148,8.3230162,.44986501,.27958801,.220351,.03083181,0,0,0,0,0,11277,0,,214.95445,9.3036518,43.559998,0,1,0,1,0,0
1987,Ohio,51,White,1,12,yes,1,9,0,0,17,35,79775,7.5,2,5,30103.57,169.12764,171.80838,0,88590.672,88590.672,5.1463799,5.1306539,5.1306539,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.22798891,0,11281,1,11.286965,169.12767,10.312399,56.25,1,0,0,0,0,1
1996,Michigan,50,White,1,11,yes,1,25,0,0,15,32,132175,4.8000002,2,5,15860.6,249.9044,170.65971,79136.391,29572.021,29239.648,5.1396718,5.5210786,5.5210786,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.016567666,0,0,0,11286,1,11.791883,249.90443,9.6715937,23.040001,0,0,1,0,0,1
1987,Washington,26,White,1,12,yes,1,8,0,1,8,,6576,6.8000002,4,5,13662.522,226.72052,172.82085,0,460.21127,-1840.8451,5.1522555,5.4632311,5.423718,8.3230162,.44986501,.27958801,.220351,.195071,.054520346,0,0,0,0,11287,1,8.7911816,235.85828,9.5224113,46.240002,1,0,0,0,1,0
1986,California,33,White,0,14,yes,1,34,0,0,8,26,21700,6.5999999,7,2,17787.602,197.95802,141.1703,0,4173.814,2385.0364,4.9499669,5.2880549,5.2880549,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.13123079,0,0,0,11301,0,9.9850674,197.95801,9.7862568,43.559998,1,0,0,0,0,1
1991,Indiana,53,White,1,14,yes,1,17,0,0,17,35,37390,6.0999999,99,99,25191.896,111.31571,107.93786,23030.838,8394.7402,7914.9312,4.6815557,4.7123704,4.7123704,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.049867343,0,11302,1,10.529159,111.31571,10.134277,37.209999,0,1,0,1,0,1
1988,Wisconsin,22,White,0,13,yes,2,17,0,1,17,,30240,4,99,99,6279.7866,106.31837,164.16493,16019.864,15953.575,6010.2109,5.1008716,5.3979983,4.6664381,8.3230162,.42207545,0,0,0,0,0,0,0,0,11312,1,10.316921,220.96368,8.7450914,16,1,0,0,1,0,0
1987,New York,41,White,1,14,yes,2,27,0,0,18,35,65975,4.9000001,6,2,22575.664,207.09508,160.54469,68111.266,7708.5391,-3336.5317,5.0785723,5.333178,5.333178,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.16898268,0,0,11317,1,11.097032,207.09509,10.024628,24.01,1,0,0,0,0,1
1992,Pennsylvania,38,White,1,14,yes,1,44,0,0,18,35,5799,7.5999999,99,99,28636.621,214.95879,187.17209,0,3073.2666,2941.9143,5.2320285,5.6785145,5.3704462,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.17803164,0,11320,1,8.6654406,292.51456,10.262442,57.759998,0,1,0,1,0,1
1998,Wisconsin,26,White,0,12,yes,2,4,0,0,13,30,98290,3.2,4,5,24969.313,110.50994,172.25137,62543.559,2399.1067,-8505.9238,5.1489549,5.4210615,4.7051053,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.04099245,0,11324,0,11.495678,226.11902,10.125402,10.240001,0,0,1,0,1,1
1994,Louisiana,45,Asian or Pacific Islander,1,10,yes,2,65,0,0,13,31,0,8.1999998,4,5,11509.008,145.3746,103.93384,0,0,0,4.6437545,5.0728388,4.9793139,8.3230162,.44986501,.27958801,.220351,.078065388,0,0,0,0,0,11326,0,,159.62683,9.3508854,67.239998,0,1,0,0,1,1
1998,Texas,33,White,0,12,yes,2,22,0,0,8,25,0,4.8000002,7,8,3496.0244,88.751007,166.61443,0,0,0,5.1156821,5.4139442,4.4858346,8.1593819,0,0,0,0,0,0,0,0,0,11336,0,,224.51538,8.1593819,23.040001,0,0,1,0,0,1
1999,New Mexico,38,White,0,12,yes,1,15,0,0,18,,71667,5.4000001,99,8,10336.754,134.89095,139.69052,56223.75,0,-4707.0825,4.9394293,5.2626405,4.9044666,8.3230162,.44986501,.27958801,.19099261,0,0,0,0,0,0,11337,1,11.179786,192.9904,9.2434616,29.160002,0,0,1,1,0,1
1997,Missouri,22,White,1,12,yes,1,6,0,0,5,22,1844,4.5999999,6,7,7965.2349,116.98325,125.57787,-8143.3022,122.14954,-1384.3613,4.8329258,4.9593968,4.7620306,8.3230162,.44986501,.20996049,0,0,0,0,0,0,0,11355,1,7.5196924,142.50781,8.9828415,21.16,0,0,1,0,0,1
1985,New York,57,White,1,12,yes,1,6,0,0,17,35,209960,6.4000001,6,8,8097.8931,121.66412,158.63774,0,251633.94,247231.92,5.0666232,5.3874407,4.8012643,8.3230162,.44986501,.22647813,0,0,0,0,0,0,0,11358,0,12.254672,218.6431,8.9993591,40.960003,1,0,0,0,0,1
1998,Massachusetts,45,White,0,12,yes,2,22,0,0,8,25,5160,3.3,7,1,24889.129,200.26366,209.28036,0,2132.8958,529.21472,5.3436747,5.5962653,5.2996349,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.03777666,0,11359,0,8.5486917,269.41833,10.122187,10.889999,0,0,1,0,0,1
1999,Pennsylvania,45,White,1,13,yes,7,4,0,0,13,,71420,4.4000001,4,5,25575.148,192.71825,196.56776,43148.258,10920.432,10763.529,5.2810073,5.6842346,5.261229,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.064966872,0,11365,1,11.176333,294.1926,10.149377,19.360001,0,0,1,0,1,1
1999,District of Columbia,41,Black,1,12,yes,5,9,0,1,9,,-7343,3.7,7,5,11709.652,135.4003,184.36858,0,182.0072,-5027.1641,5.2169371,5.4906502,4.9082355,8.3230162,.44986501,.27958801,.220351,.095348828,0,0,0,0,0,11383,0,,242.41476,9.3681688,13.690001,0,0,1,0,0,0
1991,New Jersey,59,Asian or Pacific Islander,1,8,yes,1,17,0,0,17,34,47953,7,99,99,41880.617,265.05136,208.80333,0,42226.082,42226.082,5.341393,5.6321034,5.5799236,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.25921813,11394,0,10.777977,279.24887,10.642578,49,0,1,0,1,0,1
1993,New York,26,Black,1,14,yes,1,4,0,0,18,35,3000,7.6999998,8,6,17413.4,175.25581,181.01723,0,452.24911,452.24911,5.1985922,5.6034074,5.1662469,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.10996957,0,0,0,11421,0,8.0063677,271.34943,9.7649956,59.289997,0,1,0,0,0,1
1996,Illinois,25,White,0,13,yes,1,26,0,0,14,31,22939,5.0999999,4,6,34486.809,165.86786,177.80698,0,3885.1804,3468.6731,5.1806984,5.3427491,5.1111913,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.064971834,11424,0,10.040594,209.08673,10.448332,26.009998,0,0,1,0,1,1
1985,Oregon,28,White,1,12,yes,1,4,0,0,17,34,13174,9.1000004,2,7,24050.744,183.86385,163.83658,3036.71,1334.9377,-985.1087,5.0988693,5.5126038,5.2141957,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.0035111427,0,11425,1,9.4860001,247.79549,10.087921,82.810005,1,0,0,0,0,1
1994,California,48,White,0,12,yes,2,24,0,0,18,35,220720,8.5,99,99,50798.383,108.86029,135.74457,22929.824,154773.67,154332.72,4.9107747,5.3124213,4.6900654,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.45225993,11442,1,12.30465,202.84077,10.83562,72.25,0,1,0,1,0,1
1991,Washington,29,White,1,16,yes,1,2,0,0,17,34,19724,6.5,6,2,20373.654,235.64445,168.08673,0,6389.1382,4949.7109,5.1244802,5.5117397,5.4623241,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.066353023,0,0,11461,0,9.8895912,247.58148,9.921998,42.25,0,1,0,0,0,1
1994,California,45,White,1,16,yes,5,3,0,0,13,31,144126,9.3000002,7,1,34879.793,151.90681,135.74457,84517.57,27339.406,27339.406,4.9107747,5.3124213,5.0232673,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.076303393,11462,1,11.878443,202.84077,10.459663,86.490005,0,1,0,0,0,1
1999,California,47,White,1,12,yes,2,1,0,0,6,23,7247,5.5999999,6,3,14395.828,99.876198,124.11793,0,862.96515,627.61102,4.8212323,5.1953883,4.6039314,8.3230162,.44986501,.27958801,.220351,.195071,.10680268,0,0,0,0,11467,0,8.8883429,180.4382,9.5746937,31.359999,0,0,1,0,0,1
1986,Minnesota,28,White,0,10,yes,1,8,0,0,16,33,86728,5.1999998,3,7,21274.525,136.27159,201.32094,35775.547,56201,56201,5.3049002,5.6525307,4.91465,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.10962027,0,0,11471,0,11.370532,285.01181,9.9652653,27.039997,1,0,0,0,0,1
1994,California,62,White,1,6,yes,1,35,0,1,17,35,35647,8.8000002,99,99,19790.203,98.568382,135.74457,18551.992,4264.9473,1486.911,4.9107747,5.3124213,4.5907507,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.037297428,0,0,11472,1,10.481421,202.84077,9.8929424,77.440002,0,1,0,1,0,0
1991,California,44,White,0,18,yes,1,32,0,1,15,32,14199,7.9000001,6,4,10473.273,149.28113,137.81078,0,13625.619,7867.9097,4.9258814,5.3058877,5.0058312,8.3230162,.44986501,.27958801,.20411326,0,0,0,0,0,0,11478,0,9.5609264,201.51981,9.2565823,62.41,0,1,0,0,0,0
1985,Washington,44,White,1,12,yes,1,31,0,0,12,30,157925,7.8000002,4,7,33923.695,230.78996,164.09166,64378.254,118553.16,112751.83,5.1004252,5.4415078,5.4415078,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.048508555,11480,1,11.969875,230.78992,10.431869,60.840004,1,0,0,0,1,1
1994,California,39,White,1,4,yes,2,28,0,0,11,28,500,8.6000004,6,8,6482.085,59.905422,135.74457,0,0,-158.74495,4.9107747,5.3124213,4.0927672,8.3230162,.44986501,.0039162948,0,0,0,0,0,0,0,11483,0,6.2146082,202.84077,8.7767973,73.960007,0,1,0,0,0,1
1992,California,27,White,0,12,yes,1,8,0,0,17,,130225,9.1000004,4,5,36014.695,139.23326,141.66464,88499.641,19889.131,15231.254,4.9534626,5.3672009,4.9361506,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.10832205,11486,1,11.777019,214.26227,10.491682,82.810005,0,1,0,0,1,1
1988,California,24,White,0,12,yes,2,34,0,1,17,34,12425,5.3000002,99,99,9252.8525,105.16211,135.10822,0,55.24091,-1270.541,4.906076,5.2116685,4.6555033,8.3230162,.44986501,.27958801,.080218568,0,0,0,0,0,0,11496,0,9.4274654,183.39981,9.1326876,28.090002,1,0,0,1,0,0
1993,Texas,48,White,1,18,yes,1,18,0,0,18,35,152644,7,99,99,39082.465,221.60207,166.1111,45224.91,86668.117,73371.992,5.1126571,5.4008832,5.4008832,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.19006911,11501,1,11.935863,221.60205,10.573429,49,0,1,0,1,0,1
1988,New York,27,Black,1,11,yes,1,17,0,1,17,,3609,4.4000001,99,99,30411.227,157.7307,158.50827,0,1269.4362,-102.74809,5.0658069,5.2926378,5.0608892,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.23815699,0,11507,0,8.191186,198.86731,10.322567,19.360001,1,0,0,1,0,0
1994,California,53,White,1,14,yes,1,38,0,0,7,25,140935,9.1999998,2,2,62016.355,202.84076,135.74457,98135.242,3205.7659,-3918.3542,4.9107747,5.3124213,5.3124213,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.65179336,11509,1,11.856054,202.84077,11.035153,84.639999,0,1,0,0,0,1
1996,California,34,Asian or Pacific Islander,0,12,yes,1,25,0,0,17,34,392979,6.9000001,6,7,32735.811,95.42955,126.98476,249904.41,74245.766,74245.766,4.8440671,5.2553754,4.5583882,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.012864975,11518,0,12.881512,191.5934,10.396225,47.610001,0,0,1,0,0,1
1996,Massachusetts,20,White,0,12,yes,1,87,0,0,12,29,208415,4.0999999,8,4,2499.0439,127.01869,211.70235,94130.656,69740.82,69740.82,5.3551812,5.7061739,4.8443341,7.8236637,0,0,0,0,0,0,0,0,0,11520,0,12.247287,300.71829,7.8236637,16.809999,0,0,1,0,0,1
1994,Illinois,40,White,1,12,yes,2,22,0,1,5,22,0,5.5,4,5,5578.1211,152.58604,175.14859,0,0,0,5.1656346,5.3339276,5.0277286,8.3230162,.30359095,0,0,0,0,0,0,0,0,11522,0,,207.25038,8.6266069,30.25,0,1,0,0,1,0
1986,Illinois,19,White,0,11,yes,2,26,0,0,9,26,115012,7.9000001,2,6,5559.52,81.379723,168.26433,67973.539,66123.945,55592.816,5.125536,5.2574716,4.3991261,8.3230162,.30025119,0,0,0,0,0,0,0,0,11526,1,11.652792,191.99542,8.6232672,62.41,1,0,0,0,0,1
1987,California,58,White,1,12,yes,1,3,0,0,5,23,184793,5.9000001,2,7,16588.316,190.98769,139.54756,143635.39,62761.313,62600.238,4.9384055,5.2522092,5.2522092,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.061427552,0,0,0,11529,1,12.126991,190.98773,9.7164536,34.810001,1,0,0,0,0,1
1994,South Carolina,43,Black,1,12,yes,1,14,0,0,2,19,1700,7.0999999,4,6,13182.004,179.02902,135.59464,0,1058.2996,529.14978,4.9096699,5.1875482,5.1875482,8.3230162,.44986501,.27958801,.220351,.195071,.018716551,0,0,0,0,11530,1,7.4383836,179.02907,9.4866076,50.41,0,1,0,0,1,1
1988,North Carolina,61,White,1,12,yes,1,3,0,0,16,33,97255,3.5999999,6,3,17511.369,225.38292,147.43799,44192.73,47512.707,47512.707,4.9934077,5.4178009,5.4178009,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.11558004,0,0,0,11539,0,11.485091,225.38293,9.770606,12.959999,1,0,0,0,0,1
1996,Wisconsin,33,White,1,13,yes,1,7,0,0,8,25,92016,3.4000001,2,7,14416.707,158.46391,168.67714,62476.102,196.59146,-3135.4673,5.1279864,5.4304242,5.065527,8.3230162,.44986501,.27958801,.220351,.195071,.10825226,0,0,0,0,11543,1,11.429718,228.24605,9.5761433,11.56,0,0,1,0,0,1
1999,Tennessee,30,White,1,12,yes,1,58,0,1,6,24,3175,4.1999998,6,5,13653.678,151.68005,144.31131,0,784.51379,353.03119,4.9719729,5.2985725,5.0217733,8.3230162,.44986501,.27958801,.220351,.195071,.053872801,0,0,0,0,11544,0,8.0630627,200.05104,9.5217638,17.639997,0,0,1,0,0,0
1985,Illinois,54,Black,1,6,yes,1,86,0,1,17,34,61849,9,99,99,25265.428,189.93222,168.05154,31581.785,38868.672,37107.383,5.1242709,5.2758884,5.2466674,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.052781772,0,11546,1,11.032452,195.56415,10.137192,81,1,0,0,1,0,0
1987,Massachusetts,34,White,1,12,yes,1,13,0,0,13,31,7125,3.2,6,8,19144.789,122.47451,200.01933,0,5982.7466,5982.7466,5.2984142,5.5338488,4.8079028,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.0041410336,0,0,11548,0,8.8713646,253.11623,9.859786,10.240001,1,0,0,0,0,1
1993,Rhode Island,25,White,0,15,yes,1,29,0,1,12,29,4700,8.1999998,6,3,6449.0723,179.09564,190.46924,0,0,-5526.4839,5.2494907,5.5832047,5.1879201,8.3230162,.44867533,0,0,0,0,0,0,0,0,11552,0,8.4553175,265.92245,8.7716913,67.239998,0,1,0,0,0,0
1992,Massachusetts,32,White,1,12,yes,2,8,0,0,17,35,21862,8.8000002,2,7,1583.6779,76.727066,210.82478,15424.09,372.63007,-17327.299,5.3510275,5.6194811,4.3402543,7.3675051,0,0,0,0,0,0,0,0,0,11557,1,9.9925051,275.74625,7.3675051,77.440002,0,1,0,0,0,1
1986,California,54,White,0,14,yes,1,22,0,0,12,30,1600,6.8000002,6,8,23533.154,149.59993,141.1703,0,1311.77,-3458.303,4.9499669,5.2880549,5.0079646,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.21052092,0,0,11560,0,7.377759,197.95801,10.066166,46.240002,1,0,0,0,0,1
1997,Ohio,37,White,1,12,yes,2,29,0,0,11,28,13700,4.5,7,4,10156.326,101.83712,169.37254,8957.6328,162.86604,-3827.3521,5.1321006,5.3436866,4.6233745,8.3230162,.44986501,.27958801,.17338301,0,0,0,0,0,0,11562,1,9.5251513,209.28282,9.225852,20.25,0,0,1,0,0,1
1986,Oklahoma,44,White,0,12,yes,2,9,0,0,7,24,34600,8.3999996,1,7,38637.59,101.98107,173.91685,33390.512,3339.051,3339.051,5.1585774,5.459271,4.6247873,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.1786212,11567,0,10.451609,234.92609,10.561981,70.55999,1,0,0,0,0,1
1998,Washington,35,White,1,12,yes,7,4,0,0,18,35,500,4.9000001,1,7,24173.887,78.439621,208.1658,0,0,0,5.338335,5.7953115,4.362329,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.0086180689,0,11568,0,6.2146082,328.75455,10.093028,24.01,0,0,1,0,0,1
1989,Texas,27,Black,1,14,yes,3,4,0,1,4,,10850,6.8000002,4,5,20179.447,164.01263,168.97189,0,8537.6611,5375.5645,5.1297326,5.3997307,5.0999436,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.056775272,0,0,11571,0,9.2919207,221.3468,9.9124203,46.240002,1,0,0,0,1,0
1986,Texas,36,White,1,16,yes,1,14,0,0,18,35,78339,9.3999996,5,3,62368.703,226.50253,193.11641,0,83535.898,66542.516,5.2632933,5.4892731,5.4227562,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.65745914,11581,0,11.268801,242.08116,11.040819,88.359993,1,0,0,0,0,1
1986,New York,49,White,1,8,yes,1,3,0,0,7,24,272750,6.5,4,5,45362.199,214.65329,161.63391,172915.14,139286.13,138451.36,5.0853338,5.3690243,5.3690243,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.33907405,11586,1,12.516311,214.65332,10.722434,42.25,1,0,0,0,1,1
1992,New Jersey,41,White,1,12,yes,2,1,0,0,1,19,92323,9.3000002,4,5,21239.914,190.74585,209.49263,79764.258,1769.9928,558.94513,5.3446884,5.6592212,5.2509418,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.10799235,0,0,11593,1,11.433048,286.92508,9.9636374,86.490005,0,1,0,0,1,1
1997,California,38,White,1,13,yes,1,24,0,0,15,32,500,6.5999999,5,3,12703.552,129.4825,123.65605,0,0,0,4.8175039,5.2326899,4.8635459,8.3230162,.44986501,.27958801,.220351,.17681646,0,0,0,0,0,11607,0,6.2146082,187.29593,9.4496365,43.559998,0,0,1,0,0,1
